Date,Heure,Consommation brute gaz (MW PCS 0°C) - GRTgaz,Statut - GRTgaz,Consommation brute gaz (MW PCS 0°C) - Teréga,Statut - Teréga,Consommation brute gaz totale (MW PCS 0°C),Consommation brute électricité (MW) - RTE,Statut - RTE,Consommation brute totale (MW)
2023-10-09,23:00,26279.0,Définitif,1260.0,Définitif,27539.0,42733,Consolidé,70272.0
2023-10-09,22:00,27223.0,Définitif,1341.0,Définitif,28564.0,42687,Consolidé,71251.0
2023-10-09,21:00,28587.0,Définitif,1455.0,Définitif,30042.0,43790,Consolidé,73832.0
2023-10-09,20:00,30311.0,Définitif,1651.0,Définitif,31962.0,47130,Consolidé,79092.0
2023-10-09,19:00,31777.0,Définitif,1646.0,Définitif,33423.0,49242,Consolidé,82665.0
2023-10-09,18:00,30145.0,Définitif,1499.0,Définitif,31644.0,46017,Consolidé,77661.0
2023-10-09,17:00,29125.0,Définitif,1382.0,Définitif,30507.0,44807,Consolidé,75314.0
2023-10-09,16:00,28334.0,Définitif,1364.0,Définitif,29698.0,45738,Consolidé,75436.0
2023-10-09,15:00,28387.0,Définitif,1417.0,Définitif,29804.0,46955,Consolidé,76759.0
2023-10-09,14:00,29478.0,Définitif,1485.0,Définitif,30963.0,48007,Consolidé,78970.0
2023-10-09,13:00,30311.0,Définitif,1582.0,Définitif,31893.0,48838,Consolidé,80731.0
2023-10-09,12:00,30790.0,Définitif,1642.0,Définitif,32432.0,49409,Consolidé,81841.0
2023-10-09,11:00,31424.0,Définitif,1742.0,Définitif,33166.0,48088,Consolidé,81254.0
2023-10-09,10:00,32437.0,Définitif,1770.0,Définitif,34207.0,47529,Consolidé,81736.0
2023-10-09,09:00,33501.0,Définitif,1814.0,Définitif,35315.0,46904,Consolidé,82219.0
2023-10-09,08:00,33406.0,Définitif,1798.0,Définitif,35204.0,45949,Consolidé,81153.0
2023-10-09,07:00,32961.0,Définitif,1789.0,Définitif,34750.0,44296,Consolidé,79046.0
2023-10-09,06:00,28461.0,Définitif,1410.0,Définitif,29871.0,38907,Consolidé,68778.0
2023-10-09,05:00,27171.0,Définitif,1120.0,Définitif,28291.0,34278,Consolidé,62569.0
2023-10-09,04:00,25917.0,Définitif,1024.0,Définitif,26941.0,32269,Consolidé,59210.0
2023-10-09,03:00,25232.0,Définitif,946.0,Définitif,26178.0,32782,Consolidé,58960.0
2023-10-09,02:00,24177.0,Définitif,901.0,Définitif,25078.0,34790,Consolidé,59868.0
2023-10-09,01:00,24403.0,Définitif,923.0,Définitif,25326.0,35688,Consolidé,61014.0
2023-10-09,00:00,25597.0,Définitif,907.0,Définitif,26504.0,38240,Consolidé,64744.0
2023-10-08,23:00,21641.0,Définitif,922.0,Définitif,22563.0,40078,Consolidé,62641.0
2023-10-08,22:00,22198.0,Définitif,980.0,Définitif,23178.0,39643,Consolidé,62821.0
2023-10-08,21:00,23279.0,Définitif,1076.0,Définitif,24355.0,40267,Consolidé,64622.0
2023-10-08,20:00,24532.0,Définitif,1199.0,Définitif,25731.0,42419,Consolidé,68150.0
2023-10-08,19:00,25152.0,Définitif,1187.0,Définitif,26339.0,42669,Consolidé,69008.0
2023-10-08,18:00,23791.0,Définitif,1046.0,Définitif,24837.0,39020,Consolidé,63857.0
2023-10-08,17:00,20864.0,Définitif,938.0,Définitif,21802.0,37488,Consolidé,59290.0
2023-10-08,16:00,19046.0,Définitif,907.0,Définitif,19953.0,37583,Consolidé,57536.0
2023-10-08,15:00,18075.0,Définitif,931.0,Définitif,19006.0,38381,Consolidé,57387.0
2023-10-08,14:00,18395.0,Définitif,1000.0,Définitif,19395.0,39793,Consolidé,59188.0
2023-10-08,13:00,19380.0,Définitif,1094.0,Définitif,20474.0,41637,Consolidé,62111.0
2023-10-08,12:00,20500.0,Définitif,1164.0,Définitif,21664.0,43057,Consolidé,64721.0
2023-10-08,11:00,21068.0,Définitif,1216.0,Définitif,22284.0,40743,Consolidé,63027.0
2023-10-08,10:00,21484.0,Définitif,1275.0,Définitif,22759.0,39220,Consolidé,61979.0
2023-10-08,09:00,21160.0,Définitif,1260.0,Définitif,22420.0,37057,Consolidé,59477.0
2023-10-08,08:00,20577.0,Définitif,1124.0,Définitif,21701.0,34274,Consolidé,55975.0
2023-10-08,07:00,19607.0,Définitif,1022.0,Définitif,20629.0,33326,Consolidé,53955.0
2023-10-08,06:00,19105.0,Définitif,973.0,Définitif,20078.0,31977,Consolidé,52055.0
2023-10-08,05:00,22646.0,Définitif,970.0,Définitif,23616.0,30944,Consolidé,54560.0
2023-10-08,04:00,20374.0,Définitif,932.0,Définitif,21306.0,31206,Consolidé,52512.0
2023-10-08,03:00,19058.0,Définitif,887.0,Définitif,19945.0,32344,Consolidé,52289.0
2023-10-08,02:00,19114.0,Définitif,929.0,Définitif,20043.0,34619,Consolidé,54662.0
2023-10-08,01:00,19402.0,Définitif,924.0,Définitif,20326.0,36029,Consolidé,56355.0
2023-10-08,00:00,20908.0,Définitif,960.0,Définitif,21868.0,38484,Consolidé,60352.0
2023-10-07,23:00,18794.0,Définitif,1013.0,Définitif,19807.0,40332,Consolidé,60139.0
2023-10-07,22:00,20062.0,Définitif,1063.0,Définitif,21125.0,39674,Consolidé,60799.0
2023-10-07,21:00,21633.0,Définitif,1139.0,Définitif,22772.0,39948,Consolidé,62720.0
2023-10-07,20:00,22855.0,Définitif,1276.0,Définitif,24131.0,42398,Consolidé,66529.0
2023-10-07,19:00,23045.0,Définitif,1298.0,Définitif,24343.0,42829,Consolidé,67172.0
2023-10-07,18:00,21980.0,Définitif,1151.0,Définitif,23131.0,40356,Consolidé,63487.0
2023-10-07,17:00,20126.0,Définitif,1094.0,Définitif,21220.0,39111,Consolidé,60331.0
2023-10-07,16:00,18764.0,Définitif,1078.0,Définitif,19842.0,39522,Consolidé,59364.0
2023-10-07,15:00,18352.0,Définitif,1110.0,Définitif,19462.0,40785,Consolidé,60247.0
2023-10-07,14:00,19212.0,Définitif,1178.0,Définitif,20390.0,42133,Consolidé,62523.0
2023-10-07,13:00,20147.0,Définitif,1310.0,Définitif,21457.0,43986,Consolidé,65443.0
2023-10-07,12:00,21289.0,Définitif,1396.0,Définitif,22685.0,45077,Consolidé,67762.0
2023-10-07,11:00,21942.0,Définitif,1475.0,Définitif,23417.0,42861,Consolidé,66278.0
2023-10-07,10:00,22479.0,Définitif,1531.0,Définitif,24010.0,41944,Consolidé,65954.0
2023-10-07,09:00,22892.0,Définitif,1528.0,Définitif,24420.0,40545,Consolidé,64965.0
2023-10-07,08:00,22582.0,Définitif,1419.0,Définitif,24001.0,38427,Consolidé,62428.0
2023-10-07,07:00,21740.0,Définitif,1275.0,Définitif,23015.0,36950,Consolidé,59965.0
2023-10-07,06:00,20866.0,Définitif,1184.0,Définitif,22050.0,35041,Consolidé,57091.0
2023-10-07,05:00,18435.0,Définitif,1105.0,Définitif,19540.0,33631,Consolidé,53171.0
2023-10-07,04:00,17784.0,Définitif,1090.0,Définitif,18874.0,33409,Consolidé,52283.0
2023-10-07,03:00,17409.0,Définitif,1114.0,Définitif,18523.0,34892,Consolidé,53415.0
2023-10-07,02:00,17856.0,Définitif,1145.0,Définitif,19001.0,36958,Consolidé,55959.0
2023-10-07,01:00,18254.0,Définitif,1176.0,Définitif,19430.0,38310,Consolidé,57740.0
2023-10-07,00:00,18524.0,Définitif,1182.0,Définitif,19706.0,41046,Consolidé,60752.0
2023-10-06,23:00,25064.0,Définitif,1265.0,Définitif,26329.0,43283,Consolidé,69612.0
2023-10-06,22:00,25438.0,Définitif,1280.0,Définitif,26718.0,43122,Consolidé,69840.0
2023-10-06,21:00,26400.0,Définitif,1353.0,Définitif,27753.0,43790,Consolidé,71543.0
2023-10-06,20:00,28437.0,Définitif,1491.0,Définitif,29928.0,46868,Consolidé,76796.0
2023-10-06,19:00,28805.0,Définitif,1487.0,Définitif,30292.0,47424,Consolidé,77716.0
2023-10-06,18:00,27441.0,Définitif,1378.0,Définitif,28819.0,45094,Consolidé,73913.0
2023-10-06,17:00,26088.0,Définitif,1334.0,Définitif,27422.0,44154,Consolidé,71576.0
2023-10-06,16:00,23798.0,Définitif,1286.0,Définitif,25084.0,44573,Consolidé,69657.0
2023-10-06,15:00,23843.0,Définitif,1321.0,Définitif,25164.0,46152,Consolidé,71316.0
2023-10-06,14:00,24264.0,Définitif,1404.0,Définitif,25668.0,47458,Consolidé,73126.0
2023-10-06,13:00,25547.0,Définitif,1517.0,Définitif,27064.0,48878,Consolidé,75942.0
2023-10-06,12:00,26651.0,Définitif,1601.0,Définitif,28252.0,49868,Consolidé,78120.0
2023-10-06,11:00,29122.0,Définitif,1719.0,Définitif,30841.0,49123,Consolidé,79964.0
2023-10-06,10:00,32463.0,Définitif,1815.0,Définitif,34278.0,49060,Consolidé,83338.0
2023-10-06,09:00,33829.0,Définitif,1860.0,Définitif,35689.0,48894,Consolidé,84583.0
2023-10-06,08:00,34353.0,Définitif,1912.0,Définitif,36265.0,47868,Consolidé,84133.0
2023-10-06,07:00,34415.0,Définitif,1909.0,Définitif,36324.0,46457,Consolidé,82781.0
2023-10-06,06:00,30974.0,Définitif,1526.0,Définitif,32500.0,41195,Consolidé,73695.0
2023-10-06,05:00,19747.0,Définitif,1276.0,Définitif,21023.0,36941,Consolidé,57964.0
2023-10-06,04:00,19394.0,Définitif,1195.0,Définitif,20589.0,35589,Consolidé,56178.0
2023-10-06,03:00,19529.0,Définitif,1203.0,Définitif,20732.0,36111,Consolidé,56843.0
2023-10-06,02:00,19865.0,Définitif,1246.0,Définitif,21111.0,37946,Consolidé,59057.0
2023-10-06,01:00,20629.0,Définitif,1202.0,Définitif,21831.0,39081,Consolidé,60912.0
2023-10-06,00:00,22659.0,Définitif,1250.0,Définitif,23909.0,41285,Consolidé,65194.0
2023-10-05,23:00,26989.0,Définitif,1338.0,Définitif,28327.0,43666,Consolidé,71993.0
2023-10-05,22:00,28281.0,Définitif,1398.0,Définitif,29679.0,43603,Consolidé,73282.0
2023-10-05,21:00,29701.0,Définitif,1492.0,Définitif,31193.0,44692,Consolidé,75885.0
2023-10-05,20:00,31423.0,Définitif,1610.0,Définitif,33033.0,47782,Consolidé,80815.0
2023-10-05,19:00,32397.0,Définitif,1581.0,Définitif,33978.0,49057,Consolidé,83035.0
2023-10-05,18:00,30887.0,Définitif,1403.0,Définitif,32290.0,46263,Consolidé,78553.0
2023-10-05,17:00,28842.0,Définitif,1296.0,Définitif,30138.0,45004,Consolidé,75142.0
2023-10-05,16:00,26415.0,Définitif,1335.0,Définitif,27750.0,45582,Consolidé,73332.0
2023-10-05,15:00,26994.0,Définitif,1409.0,Définitif,28403.0,47006,Consolidé,75409.0
2023-10-05,14:00,27920.0,Définitif,1498.0,Définitif,29418.0,47974,Consolidé,77392.0
2023-10-05,13:00,29601.0,Définitif,1631.0,Définitif,31232.0,48887,Consolidé,80119.0
2023-10-05,12:00,30396.0,Définitif,1670.0,Définitif,32066.0,49815,Consolidé,81881.0
2023-10-05,11:00,31426.0,Définitif,1806.0,Définitif,33232.0,48903,Consolidé,82135.0
2023-10-05,10:00,33108.0,Définitif,1898.0,Définitif,35006.0,48460,Consolidé,83466.0
2023-10-05,09:00,34275.0,Définitif,1942.0,Définitif,36217.0,48196,Consolidé,84413.0
2023-10-05,08:00,35018.0,Définitif,1951.0,Définitif,36969.0,47574,Consolidé,84543.0
2023-10-05,07:00,35158.0,Définitif,1898.0,Définitif,37056.0,46230,Consolidé,83286.0
2023-10-05,06:00,30683.0,Définitif,1481.0,Définitif,32164.0,40763,Consolidé,72927.0
2023-10-05,05:00,24723.0,Définitif,1216.0,Définitif,25939.0,36491,Consolidé,62430.0
2023-10-05,04:00,22688.0,Définitif,1172.0,Définitif,23860.0,35012,Consolidé,58872.0
2023-10-05,03:00,22227.0,Définitif,1109.0,Définitif,23336.0,35663,Consolidé,58999.0
2023-10-05,02:00,23655.0,Définitif,1129.0,Définitif,24784.0,37716,Consolidé,62500.0
2023-10-05,01:00,25015.0,Définitif,1202.0,Définitif,26217.0,38684,Consolidé,64901.0
2023-10-05,00:00,26338.0,Définitif,1206.0,Définitif,27544.0,41355,Consolidé,68899.0
2023-10-04,23:00,25061.0,Définitif,1316.0,Définitif,26377.0,42819,Consolidé,69196.0
2023-10-04,22:00,26077.0,Définitif,1385.0,Définitif,27462.0,42307,Consolidé,69769.0
2023-10-04,21:00,27280.0,Définitif,1482.0,Définitif,28762.0,43653,Consolidé,72415.0
2023-10-04,20:00,28744.0,Définitif,1633.0,Définitif,30377.0,47302,Consolidé,77679.0
2023-10-04,19:00,29343.0,Définitif,1656.0,Définitif,30999.0,47166,Consolidé,78165.0
2023-10-04,18:00,28186.0,Définitif,1480.0,Définitif,29666.0,44569,Consolidé,74235.0
2023-10-04,17:00,26837.0,Définitif,1392.0,Définitif,28229.0,43655,Consolidé,71884.0
2023-10-04,16:00,25077.0,Définitif,1339.0,Définitif,26416.0,44712,Consolidé,71128.0
2023-10-04,15:00,24623.0,Définitif,1410.0,Définitif,26033.0,46593,Consolidé,72626.0
2023-10-04,14:00,25538.0,Définitif,1530.0,Définitif,27068.0,49067,Consolidé,76135.0
2023-10-04,13:00,26246.0,Définitif,1614.0,Définitif,27860.0,50388,Consolidé,78248.0
2023-10-04,12:00,27337.0,Définitif,1680.0,Définitif,29017.0,50757,Consolidé,79774.0
2023-10-04,11:00,29234.0,Définitif,1751.0,Définitif,30985.0,49791,Consolidé,80776.0
2023-10-04,10:00,30869.0,Définitif,1832.0,Définitif,32701.0,49116,Consolidé,81817.0
2023-10-04,09:00,31124.0,Définitif,1845.0,Définitif,32969.0,48276,Consolidé,81245.0
2023-10-04,08:00,31186.0,Définitif,1824.0,Définitif,33010.0,46010,Consolidé,79020.0
2023-10-04,07:00,30392.0,Définitif,1742.0,Définitif,32134.0,43208,Consolidé,75342.0
2023-10-04,06:00,27433.0,Définitif,1433.0,Définitif,28866.0,38025,Consolidé,66891.0
2023-10-04,05:00,24898.0,Définitif,1209.0,Définitif,26107.0,34685,Consolidé,60792.0
2023-10-04,04:00,23014.0,Définitif,1143.0,Définitif,24157.0,33693,Consolidé,57850.0
2023-10-04,03:00,21632.0,Définitif,1120.0,Définitif,22752.0,34460,Consolidé,57212.0
2023-10-04,02:00,21420.0,Définitif,1161.0,Définitif,22581.0,36380,Consolidé,58961.0
2023-10-04,01:00,21615.0,Définitif,1184.0,Définitif,22799.0,37305,Consolidé,60104.0
2023-10-04,00:00,23322.0,Définitif,1189.0,Définitif,24511.0,40058,Consolidé,64569.0
2023-10-03,23:00,22515.0,Définitif,1321.0,Définitif,23836.0,43832,Consolidé,67668.0
2023-10-03,22:00,23359.0,Définitif,1369.0,Définitif,24728.0,44462,Consolidé,69190.0
2023-10-03,21:00,24654.0,Définitif,1444.0,Définitif,26098.0,46162,Consolidé,72260.0
2023-10-03,20:00,26391.0,Définitif,1578.0,Définitif,27969.0,49561,Consolidé,77530.0
2023-10-03,19:00,26376.0,Définitif,1570.0,Définitif,27946.0,50150,Consolidé,78096.0
2023-10-03,18:00,24643.0,Définitif,1410.0,Définitif,26053.0,47778,Consolidé,73831.0
2023-10-03,17:00,22767.0,Définitif,1335.0,Définitif,24102.0,47136,Consolidé,71238.0
2023-10-03,16:00,21721.0,Définitif,1340.0,Définitif,23061.0,47175,Consolidé,70236.0
2023-10-03,15:00,22052.0,Définitif,1434.0,Définitif,23486.0,47703,Consolidé,71189.0
2023-10-03,14:00,22916.0,Définitif,1500.0,Définitif,24416.0,49156,Consolidé,73572.0
2023-10-03,13:00,23532.0,Définitif,1576.0,Définitif,25108.0,50912,Consolidé,76020.0
2023-10-03,12:00,23818.0,Définitif,1598.0,Définitif,25416.0,51955,Consolidé,77371.0
2023-10-03,11:00,24418.0,Définitif,1687.0,Définitif,26105.0,51583,Consolidé,77688.0
2023-10-03,10:00,23906.0,Définitif,1654.0,Définitif,25560.0,50674,Consolidé,76234.0
2023-10-03,09:00,23842.0,Définitif,1645.0,Définitif,25487.0,50211,Consolidé,75698.0
2023-10-03,08:00,23960.0,Définitif,1697.0,Définitif,25657.0,48975,Consolidé,74632.0
2023-10-03,07:00,24146.0,Définitif,1683.0,Définitif,25829.0,46265,Consolidé,72094.0
2023-10-03,06:00,21541.0,Définitif,1370.0,Définitif,22911.0,40526,Consolidé,63437.0
2023-10-03,05:00,22809.0,Définitif,1186.0,Définitif,23995.0,36415,Consolidé,60410.0
2023-10-03,04:00,20568.0,Définitif,1097.0,Définitif,21665.0,35152,Consolidé,56817.0
2023-10-03,03:00,19573.0,Définitif,1047.0,Définitif,20620.0,36752,Consolidé,57372.0
2023-10-03,02:00,19479.0,Définitif,1074.0,Définitif,20553.0,39327,Consolidé,59880.0
2023-10-03,01:00,19698.0,Définitif,1132.0,Définitif,20830.0,40187,Consolidé,61017.0
2023-10-03,00:00,20812.0,Définitif,1139.0,Définitif,21951.0,42501,Consolidé,64452.0
2023-10-02,23:00,24022.0,Définitif,1218.0,Définitif,25240.0,43408,Consolidé,68648.0
2023-10-02,22:00,25380.0,Définitif,1265.0,Définitif,26645.0,43338,Consolidé,69983.0
2023-10-02,21:00,27494.0,Définitif,1325.0,Définitif,28819.0,44758,Consolidé,73577.0
2023-10-02,20:00,28757.0,Définitif,1505.0,Définitif,30262.0,49549,Consolidé,79811.0
2023-10-02,19:00,29682.0,Définitif,1515.0,Définitif,31197.0,48939,Consolidé,80136.0
2023-10-02,18:00,28614.0,Définitif,1339.0,Définitif,29953.0,47640,Consolidé,77593.0
2023-10-02,17:00,27037.0,Définitif,1249.0,Définitif,28286.0,46837,Consolidé,75123.0
2023-10-02,16:00,25526.0,Définitif,1270.0,Définitif,26796.0,47786,Consolidé,74582.0
2023-10-02,15:00,24218.0,Définitif,1334.0,Définitif,25552.0,49206,Consolidé,74758.0
2023-10-02,14:00,23720.0,Définitif,1433.0,Définitif,25153.0,49995,Consolidé,75148.0
2023-10-02,13:00,24173.0,Définitif,1526.0,Définitif,25699.0,50638,Consolidé,76337.0
2023-10-02,12:00,26673.0,Définitif,1622.0,Définitif,28295.0,51413,Consolidé,79708.0
2023-10-02,11:00,28452.0,Définitif,1674.0,Définitif,30126.0,50025,Consolidé,80151.0
2023-10-02,10:00,28937.0,Définitif,1672.0,Définitif,30609.0,49343,Consolidé,79952.0
2023-10-02,09:00,28995.0,Définitif,1683.0,Définitif,30678.0,47937,Consolidé,78615.0
2023-10-02,08:00,29367.0,Définitif,1667.0,Définitif,31034.0,44563,Consolidé,75597.0
2023-10-02,07:00,29568.0,Définitif,1614.0,Définitif,31182.0,42307,Consolidé,73489.0
2023-10-02,06:00,27048.0,Définitif,1301.0,Définitif,28349.0,36615,Consolidé,64964.0
2023-10-02,05:00,20619.0,Définitif,1048.0,Définitif,21667.0,32979,Consolidé,54646.0
2023-10-02,04:00,19444.0,Définitif,945.0,Définitif,20389.0,32204,Consolidé,52593.0
2023-10-02,03:00,18665.0,Définitif,876.0,Définitif,19541.0,32519,Consolidé,52060.0
2023-10-02,02:00,19433.0,Définitif,867.0,Définitif,20300.0,34218,Consolidé,54518.0
2023-10-02,01:00,19935.0,Définitif,906.0,Définitif,20841.0,35354,Consolidé,56195.0
2023-10-02,00:00,22454.0,Définitif,879.0,Définitif,23333.0,37504,Consolidé,60837.0
2023-10-01,23:00,19747.0,Définitif,904.0,Définitif,20651.0,40211,Consolidé,60862.0
2023-10-01,22:00,20717.0,Définitif,982.0,Définitif,21699.0,39734,Consolidé,61433.0
2023-10-01,21:00,21571.0,Définitif,1047.0,Définitif,22618.0,40510,Consolidé,63128.0
2023-10-01,20:00,22449.0,Définitif,1123.0,Définitif,23572.0,42760,Consolidé,66332.0
2023-10-01,19:00,22898.0,Définitif,1135.0,Définitif,24033.0,42107,Consolidé,66140.0
2023-10-01,18:00,21531.0,Définitif,1029.0,Définitif,22560.0,39620,Consolidé,62180.0
2023-10-01,17:00,19272.0,Définitif,903.0,Définitif,20175.0,38030,Consolidé,58205.0
2023-10-01,16:00,16622.0,Définitif,851.0,Définitif,17473.0,37881,Consolidé,55354.0
2023-10-01,15:00,16195.0,Définitif,858.0,Définitif,17053.0,38619,Consolidé,55672.0
2023-10-01,14:00,16591.0,Définitif,908.0,Définitif,17499.0,39984,Consolidé,57483.0
2023-10-01,13:00,17459.0,Définitif,1013.0,Définitif,18472.0,41973,Consolidé,60445.0
2023-10-01,12:00,18283.0,Définitif,1080.0,Définitif,19363.0,43144,Consolidé,62507.0
2023-10-01,11:00,18831.0,Définitif,1123.0,Définitif,19954.0,40679,Consolidé,60633.0
2023-10-01,10:00,19076.0,Définitif,1162.0,Définitif,20238.0,39086,Consolidé,59324.0
2023-10-01,09:00,18597.0,Définitif,1111.0,Définitif,19708.0,36920,Consolidé,56628.0
2023-10-01,08:00,18017.0,Définitif,1022.0,Définitif,19039.0,34159,Consolidé,53198.0
2023-10-01,07:00,17368.0,Définitif,915.0,Définitif,18283.0,32773,Consolidé,51056.0
2023-10-01,06:00,17508.0,Définitif,881.0,Définitif,18389.0,31886,Consolidé,50275.0
2023-10-01,05:00,23669.0,Définitif,857.0,Définitif,24526.0,31133,Consolidé,55659.0
2023-10-01,04:00,19644.0,Définitif,847.0,Définitif,20491.0,31393,Consolidé,51884.0
2023-10-01,03:00,18114.0,Définitif,833.0,Définitif,18947.0,32524,Consolidé,51471.0
2023-10-01,02:00,17449.0,Définitif,889.0,Définitif,18338.0,34698,Consolidé,53036.0
2023-10-01,01:00,17419.0,Définitif,916.0,Définitif,18335.0,36025,Consolidé,54360.0
2023-10-01,00:00,18669.0,Définitif,952.0,Définitif,19621.0,38480,Consolidé,58101.0
2023-09-30,23:00,20020.0,Définitif,1017.0,Définitif,21037.0,40551,Consolidé,61588.0
2023-09-30,22:00,20321.0,Définitif,1073.0,Définitif,21394.0,39871,Consolidé,61265.0
2023-09-30,21:00,20809.0,Définitif,1148.0,Définitif,21957.0,40272,Consolidé,62229.0
2023-09-30,20:00,22133.0,Définitif,1239.0,Définitif,23372.0,42444,Consolidé,65816.0
2023-09-30,19:00,22621.0,Définitif,1258.0,Définitif,23879.0,41933,Consolidé,65812.0
2023-09-30,18:00,21217.0,Définitif,1174.0,Définitif,22391.0,40222,Consolidé,62613.0
2023-09-30,17:00,19462.0,Définitif,1076.0,Définitif,20538.0,39567,Consolidé,60105.0
2023-09-30,16:00,17714.0,Définitif,1056.0,Définitif,18770.0,39752,Consolidé,58522.0
2023-09-30,15:00,17463.0,Définitif,1107.0,Définitif,18570.0,40789,Consolidé,59359.0
2023-09-30,14:00,17839.0,Définitif,1180.0,Définitif,19019.0,42015,Consolidé,61034.0
2023-09-30,13:00,18944.0,Définitif,1293.0,Définitif,20237.0,43698,Consolidé,63935.0
2023-09-30,12:00,19595.0,Définitif,1367.0,Définitif,20962.0,44738,Consolidé,65700.0
2023-09-30,11:00,20102.0,Définitif,1366.0,Définitif,21468.0,42636,Consolidé,64104.0
2023-09-30,10:00,20951.0,Définitif,1409.0,Définitif,22360.0,41689,Consolidé,64049.0
2023-09-30,09:00,21023.0,Définitif,1432.0,Définitif,22455.0,40192,Consolidé,62647.0
2023-09-30,08:00,20418.0,Définitif,1331.0,Définitif,21749.0,37716,Consolidé,59465.0
2023-09-30,07:00,19466.0,Définitif,1205.0,Définitif,20671.0,35921,Consolidé,56592.0
2023-09-30,06:00,19208.0,Définitif,1100.0,Définitif,20308.0,34120,Consolidé,54428.0
2023-09-30,05:00,16970.0,Définitif,1079.0,Définitif,18049.0,32651,Consolidé,50700.0
2023-09-30,04:00,16776.0,Définitif,1039.0,Définitif,17815.0,32537,Consolidé,50352.0
2023-09-30,03:00,16962.0,Définitif,1030.0,Définitif,17992.0,33898,Consolidé,51890.0
2023-09-30,02:00,16921.0,Définitif,1076.0,Définitif,17997.0,36144,Consolidé,54141.0
2023-09-30,01:00,17745.0,Définitif,1083.0,Définitif,18828.0,37535,Consolidé,56363.0
2023-09-30,00:00,19560.0,Définitif,1117.0,Définitif,20677.0,40495,Consolidé,61172.0
2023-09-29,23:00,23289.0,Définitif,1208.0,Définitif,24497.0,42796,Consolidé,67293.0
2023-09-29,22:00,24157.0,Définitif,1272.0,Définitif,25429.0,42803,Consolidé,68232.0
2023-09-29,21:00,25636.0,Définitif,1376.0,Définitif,27012.0,43633,Consolidé,70645.0
2023-09-29,20:00,26966.0,Définitif,1549.0,Définitif,28515.0,46645,Consolidé,75160.0
2023-09-29,19:00,27289.0,Définitif,1537.0,Définitif,28826.0,46723,Consolidé,75549.0
2023-09-29,18:00,26131.0,Définitif,1419.0,Définitif,27550.0,45369,Consolidé,72919.0
2023-09-29,17:00,23715.0,Définitif,1367.0,Définitif,25082.0,44522,Consolidé,69604.0
2023-09-29,16:00,21753.0,Définitif,1365.0,Définitif,23118.0,44940,Consolidé,68058.0
2023-09-29,15:00,21608.0,Définitif,1392.0,Définitif,23000.0,46338,Consolidé,69338.0
2023-09-29,14:00,22121.0,Définitif,1489.0,Définitif,23610.0,47744,Consolidé,71354.0
2023-09-29,13:00,23725.0,Définitif,1562.0,Définitif,25287.0,48808,Consolidé,74095.0
2023-09-29,12:00,24968.0,Définitif,1672.0,Définitif,26640.0,49904,Consolidé,76544.0
2023-09-29,11:00,25768.0,Définitif,1799.0,Définitif,27567.0,48897,Consolidé,76464.0
2023-09-29,10:00,26508.0,Définitif,1814.0,Définitif,28322.0,48382,Consolidé,76704.0
2023-09-29,09:00,26671.0,Définitif,1847.0,Définitif,28518.0,47842,Consolidé,76360.0
2023-09-29,08:00,27005.0,Définitif,1832.0,Définitif,28837.0,46494,Consolidé,75331.0
2023-09-29,07:00,27306.0,Définitif,1834.0,Définitif,29140.0,44978,Consolidé,74118.0
2023-09-29,06:00,23991.0,Définitif,1531.0,Définitif,25522.0,40120,Consolidé,65642.0
2023-09-29,05:00,18726.0,Définitif,1267.0,Définitif,19993.0,36434,Consolidé,56427.0
2023-09-29,04:00,18626.0,Définitif,1157.0,Définitif,19783.0,35009,Consolidé,54792.0
2023-09-29,03:00,19219.0,Définitif,1107.0,Définitif,20326.0,35823,Consolidé,56149.0
2023-09-29,02:00,19906.0,Définitif,1151.0,Définitif,21057.0,37578,Consolidé,58635.0
2023-09-29,01:00,20225.0,Définitif,1195.0,Définitif,21420.0,38727,Consolidé,60147.0
2023-09-29,00:00,21434.0,Définitif,1186.0,Définitif,22620.0,40924,Consolidé,63544.0
2023-09-28,23:00,24385.0,Définitif,1274.0,Définitif,25659.0,43337,Consolidé,68996.0
2023-09-28,22:00,25255.0,Définitif,1370.0,Définitif,26625.0,43372,Consolidé,69997.0
2023-09-28,21:00,26178.0,Définitif,1424.0,Définitif,27602.0,44716,Consolidé,72318.0
2023-09-28,20:00,27980.0,Définitif,1574.0,Définitif,29554.0,48082,Consolidé,77636.0
2023-09-28,19:00,27862.0,Définitif,1571.0,Définitif,29433.0,48598,Consolidé,78031.0
2023-09-28,18:00,26213.0,Définitif,1448.0,Définitif,27661.0,46852,Consolidé,74513.0
2023-09-28,17:00,22816.0,Définitif,1370.0,Définitif,24186.0,45531,Consolidé,69717.0
2023-09-28,16:00,21851.0,Définitif,1325.0,Définitif,23176.0,45975,Consolidé,69151.0
2023-09-28,15:00,22748.0,Définitif,1421.0,Définitif,24169.0,47147,Consolidé,71316.0
2023-09-28,14:00,22552.0,Définitif,1517.0,Définitif,24069.0,48170,Consolidé,72239.0
2023-09-28,13:00,23276.0,Définitif,1597.0,Définitif,24873.0,48823,Consolidé,73696.0
2023-09-28,12:00,24145.0,Définitif,1646.0,Définitif,25791.0,49541,Consolidé,75332.0
2023-09-28,11:00,26172.0,Définitif,1757.0,Définitif,27929.0,48598,Consolidé,76527.0
